AÑO;MES;DÍA;INDICE_NOMINAL;RENT_ANUAL_IN;INDICE_REAL;RENT_ANUAL_IR
2020;Setiembre;16;336.14;0.0703;221.85;-0.0993
2020;Setiembre;17;336.35;0.0721;220.94;-0.105
2020;Setiembre;18;336.82;0.0777;221.23;-0.1031
2020;Setiembre;21;335.73;0.0738;221.17;-0.1024
2020;Setiembre;22;334.92;0.0681;220.19;-0.1063
2020;Setiembre;23;333.06;0.0595;220.32;-0.1051
2020;Setiembre;24;333.52;0.0627;218.64;-0.1128
2020;Setiembre;25;334.08;0.0667;219.46;-0.1099
2020;Setiembre;28;335.72;0.0753;219.44;-0.1099
2020;Setiembre;29;334.91;0.0705;220.27;-0.1066
2020;Setiembre;30;334.43;0.0675;219.93;-0.1072
2020;Octubre;1;334.27;0.0684;220.59;-0.1042
2020;Octubre;2;334.49;0.066;220.48;-0.1039
2020;Octubre;5;335.4;0.0644;220.84;-0.1028
2020;Octubre;6;335.77;0.0599;221.31;-0.1009
2020;Octubre;7;336.93;0.0579;221.44;-0.1012
2020;Octubre;8;338.47;0.0572;222.33;-0.0976
2020;Octubre;9;340.74;0.0702;223.72;-0.0928
2020;Octubre;12;339.66;0.0626;225.3;-0.0882
2020;Octubre;13;338.99;0.0632;220.93;-0.1059
2020;Octubre;14;337.43;0.0532;220.66;-0.0962
2020;Octubre;15;336.82;0.052;217.17;-0.1193
2020;Octubre;16;337.32;0.0542;216.74;-0.1209
2020;Octubre;19;336.86;0.0557;216.67;-0.1163
2020;Octubre;20;336.2;0.0565;216.39;-0.1175
2020;Octubre;21;334.18;0.0535;215.97;-0.119
2020;Octubre;22;334.11;0.053;214.21;-0.1262
2020;Octubre;23;335.96;0.0618;214.17;-0.1258
2020;Octubre;26;336.62;0.069;215.28;-0.1218
2020;Octubre;27;338.13;0.0736;215.61;-0.1205
2020;Octubre;28;337;0.0721;216.79;-0.1149
2020;Octubre;29;337.74;0.0705;215.82;-0.1192
2020;Octubre;30;337.32;0.0645;216.33;-0.1162
2020;Noviembre;2;337.93;0.0694;216.26;-0.1165
2020;Noviembre;3;340.69;0.0802;217.16;-0.1128
2020;Noviembre;4;341.71;0.0871;218.48;-0.1072
2020;Noviembre;5;343.69;0.0898;218.76;-0.1058
2020;Noviembre;6;344.75;0.0947;220.68;-0.0982
2020;Noviembre;9;343.57;0.0949;222.97;-0.0882
2020;Noviembre;10;339.07;0.0936;222.97;-0.0881
2020;Noviembre;11;340.51;0.0964;222.97;-0.0876
2020;Noviembre;12;339.66;0.0867;222.97;-0.0868
2020;Noviembre;13;337.59;0.078;222.98;-0.0909
2020;Noviembre;16;335.78;0.072;222.98;-0.077
2020;Noviembre;17;340.39;0.0886;222.98;-0.077
2020;Noviembre;18;340.64;0.0884;218.29;-0.0971
2020;Noviembre;19;340.36;0.085;218.07;-0.0982
2020;Noviembre;20;341.36;0.0871;217.93;-0.0979
2020;Noviembre;23;342.48;0.0887;218.55;-0.0945
2020;Noviembre;24;344.06;0.0973;219.56;-0.0903
2020;Noviembre;25;344.46;0.1005;221.43;-0.0816
2020;Noviembre;26;346.09;0.1099;221.87;-0.0791
2020;Noviembre;27;345.67;0.1102;221.87;-0.0793
2020;Noviembre;30;345.87;0.1037;223.24;-0.0761
2020;Diciembre;1;345.19;0.1014;223.67;-0.0743
2020;Diciembre;2;345.55;0.1036;223.09;-0.0755
2020;Diciembre;3;346.21;0.1045;223.24;-0.0614
2020;Diciembre;4;346.89;0.1019;224;-0.0568
2020;Diciembre;7;348.29;0.1017;224.63;-0.0503
2020;Diciembre;9;348.74;0.1033;226.59;-0.0393
2020;Diciembre;10;349.19;0.1063;226.16;-0.0415
2020;Diciembre;11;350.12;0.1058;225.77;-0.0438
2020;Diciembre;14;350.82;0.1081;226.16;-0.0417
2020;Diciembre;15;352.45;0.1137;227.95;-0.0341
2020;Diciembre;16;354.17;0.1194;228.42;-0.0319
2020;Diciembre;17;356.16;0.1286;228.62;-0.0303
2020;Diciembre;18;356.16;0.1256;230.66;-0.0214
2020;Diciembre;21;355.57;0.1228;230.14;-0.0232
2020;Diciembre;22;355.24;0.1204;230.1;-0.0234
2020;Diciembre;23;354.43;0.1173;229.15;-0.0277
2020;Diciembre;24;356.1;0.1226;227.98;-0.0329
2020;Diciembre;28;355.17;0.1237;229.48;0.0252
2020;Diciembre;29;354.76;0.1237;229.82;0.0267
2020;Diciembre;30;354.31;0.115;228;0.019
2020;Diciembre;31;354.42;0.116;227.9;0.022
2021;Enero;4;355.28;0.1192;228.09;0.0173
2021;Enero;5;354.91;0.1156;228.33;0.0183
2021;Enero;6;352.34;0.1108;228.21;0.0179
2021;Enero;7;351.07;0.1059;226.15;0.0102
2021;Enero;8;351.3;0.1047;225.54;0.0054
2021;Enero;11;349.14;0.0978;227.47;0.0169
2021;Enero;12;350.34;0.1027;226.17;0.0111
2021;Enero;13;352.08;0.1073;227.38;0.0136
2021;Enero;14;352.69;0.1089;228.96;0.0188
2021;Enero;15;351.97;0.1042;229.35;0.0231
2021;Enero;18;351.26;0.1;228.55;0.0181
2021;Enero;19;350.73;0.0953;228.2;0.0165
2021;Enero;20;350.91;0.096;227.41;0.0102
2021;Enero;21;350.99;0.0961;227.69;0.0072
2021;Enero;22;349.34;0.0911;227.96;0.0072
2021;Enero;25;349.54;0.0917;225.43;-0.0042
2021;Enero;26;349.12;0.0842;225.64;-0.0033
2021;Enero;27;346.04;0.0719;225.23;-0.0051
2021;Enero;28;348.63;0.0807;222.49;-0.0066
2021;Enero;29;350.47;0.083;224.87;-0.0023
2021;Febrero;1;351.02;0.0813;225.77;0.0012
2021;Febrero;2;349.66;0.0764;224.42;-0.0048
2021;Febrero;3;348.78;0.0698;223.66;-0.0116
2021;Febrero;4;348.51;0.0707;223.39;-0.015
2021;Febrero;5;348.43;0.0693;223.18;-0.0161
2021;Febrero;8;349.54;0.0711;223.03;-0.0198
2021;Febrero;9;349.44;0.0695;225.23;-0.0102
2021;Febrero;10;350.23;0.0743;224.09;-0.0164
2021;Febrero;11;349.62;0.0724;224.61;-0.0163
2021;Febrero;12;349.29;0.0699;223.83;-0.022
2021;Febrero;15;348.83;0.0653;223.73;-0.0199
2021;Febrero;16;346.98;0.0552;223.19;-0.0223
2021;Febrero;17;346.12;0.0535;220.85;-0.0338
2021;Febrero;18;345.6;0.0529;220.28;-0.0392
2021;Febrero;19;343.55;0.0468;220.29;-0.0449
2021;Febrero;22;340.38;0.0309;218.68;-0.0494
2021;Febrero;23;341.68;0.0348;217.67;-0.0538
2021;Febrero;24;340.69;0.037;217.93;-0.0538
2021;Febrero;25;339.19;0.0366;217.21;-0.063
2021;Febrero;26;338.96;0.0505;216.18;-0.0664
2021;Marzo;1;339.23;0.0406;216.41;-0.0536
2021;Marzo;2;336.08;0.0221;217.45;-0.0304
2021;Marzo;3;332.33;0.0009;214.51;-0.0545
2021;Marzo;4;329.54;-0.0081;211.83;-0.0776
2021;Marzo;5;325.89;-0.014;209.01;-0.1007
2021;Marzo;8;327.17;-0.0011;205.87;-0.1164
2021;Marzo;9;327.65;0.0093;206.57;-0.1077
2021;Marzo;10;330.66;0.0324;207.78;-0.0938
2021;Marzo;11;332.31;0.0848;209.68;-0.079
2021;Marzo;12;331.08;0.0848;211.28;-0.05
2021;Marzo;15;330.74;0.1385;209.57;-0.0137
2021;Marzo;16;330.57;0.1281;209.03;-0.013
2021;Marzo;17;329.39;0.1661;208.86;0.0427
2021;Marzo;18;330.51;0.1639;207.75;0.0096
2021;Marzo;19;332.44;0.1298;210.69;0.0733
2021;Marzo;22;332.58;0.1627;212.03;0.0593
2021;Marzo;23;333.19;0.1516;211.91;0.0168
2021;Marzo;24;331.71;0.1148;212.36;0.0549
2021;Marzo;25;330.66;0.0545;211.27;0.0241
2021;Marzo;26;330.47;0.0613;210.21;0.0031
2021;Marzo;29;328.61;0.0745;210.35;-0.0583
2021;Marzo;30;324.28;0.0584;208.64;-0.0567
2021;Marzo;31;325.15;0.0945;205.28;-0.0572
2021;Abril;5;329.01;0.1242;206.22;0.0083
2021;Abril;6;331.17;0.1324;209.81;0.015
2021;Abril;7;330.84;0.1336;212.04;0.0196
2021;Abril;8;331.16;0.0992;211.72;-0.0063
2021;Abril;9;328.75;0.0798;211.9;-0.0054
2021;Abril;12;330.11;0.0381;210.95;-0.0099
2021;Abril;13;329.81;0.0329;213.87;-0.0055
2021;Abril;14;328.08;0.021;212.06;-0.0657
2021;Abril;15;328.45;0.0257;209.04;-0.0675
2021;Abril;16;327.83;0.0233;209.1;-0.0849
2021;Abril;19;324.81;0.0121;209.28;-0.079
2021;Abril;20;325.87;0.025;207.72;-0.0853
2021;Abril;21;323.85;0.0175;207.58;-0.0874
2021;Abril;22;317.34;-0.0041;205.96;-0.0789
2021;Abril;23;319.22;0.0009;200.94;-0.1015
2021;Abril;26;313.67;-0.0086;203.54;-0.0854
2021;Abril;27;314.14;-0.0023;202.35;-0.0913
2021;Abril;28;316.98;0.0019;201;-0.0935
2021;Abril;29;319.59;0.0107;203.24;-0.0737
2021;Abril;30;318.18;0.0195;205.79;-0.0747
2021;Mayo;3;315.16;-0.0035;204.17;-0.082
2021;Mayo;4;316.42;-0.0031;199.88;-0.0963
2021;Mayo;5;317.05;-0.0027;201.22;-0.074
2021;Mayo;6;320.48;-0.007;201;-0.0871
2021;Mayo;7;323.4;-0.0114;204.47;-0.0784
2021;Mayo;10;325.66;-0.0064;205.51;-0.0784
2021;Mayo;11;328.24;0.0083;207.75;-0.0858
2021;Mayo;12;326.46;-0.0006;207.54;-0.1048
2021;Mayo;13;328.36;0.0052;206.36;-0.111
2021;Mayo;14;329.84;0.002;208.68;-0.0933
2021;Mayo;17;327.39;-0.0026;210.09;-0.0904
2021;Mayo;18;325.54;-0.0078;207.93;-0.0997
2021;Mayo;19;324.73;-0.0167;206.52;-0.1146
2021;Mayo;20;326.36;-0.0153;205.58;-0.1147
2021;Mayo;21;327.26;-0.0126;206.53;-0.11
2021;Mayo;24;326.22;-0.0187;206.8;-0.1179
2021;Mayo;25;325.35;-0.0133;205.52;-0.1272
2021;Mayo;26;322.91;-0.0179;205.05;-0.0976
2021;Mayo;27;322.52;-0.0216;202.88;-0.1094
2021;Mayo;28;327.68;0.0005;202.89;-0.0989
2021;Mayo;31;329.55;0.005;206.25;-0.0824
2021;Junio;1;328.09;-0.0031;207.61;-0.0778
2021;Junio;2;326.49;-0.0018;206.27;-0.0742
2021;Junio;3;325.46;-0.0022;205.88;-0.0773
2021;Junio;4;330.79;0.0087;205;-0.0864
2021;Junio;7;321.77;-0.0188;210.2;-0.0566
2021;Junio;8;326.43;-0.0041;203.67;-0.0841
2021;Junio;9;323.15;-0.014;208.94;-0.0663
2021;Junio;10;322.7;-0.0125;207.1;-0.0743
2021;Junio;11;323.46;-0.0102;205.45;-0.0809
2021;Junio;14;320.26;-0.0249;207.66;-0.0704
2021;Junio;15;317.22;-0.0311;205.22;-0.0778
2021;Junio;16;317.18;-0.0334;210.17;-0.0576
2021;Junio;17;317.67;-0.0345;209.71;-0.0677
2021;Junio;18;315.25;-0.0402;202.89;-0.0924
2021;Junio;21;309.6;-0.0583;200.97;-0.104
2021;Junio;22;310.91;-0.053;197.28;-0.1238
2021;Junio;23;311.38;-0.0542;198.21;-0.118
2021;Junio;24;311.45;-0.0512;198.88;-0.1144
2021;Junio;25;313.41;-0.0432;198.66;-0.1119
2021;Junio;28;318.78;-0.0277;200.04;-0.1072
2021;Junio;30;321.6;-0.0171;204.01;-0.0863
2021;Julio;1;319.03;-0.0233;205.66;-0.0776
2021;Julio;2;316.92;-0.0287;203.5;-0.0851
2021;Julio;5;314.24;-0.0379;202.76;-0.0853
2021;Julio;6;315.04;-0.0396;201.3;-0.0893
2021;Julio;7;310.81;-0.0589;208.36;-0.0541
2021;Julio;8;310.16;-0.0617;198.99;-0.0996
2021;Julio;9;309.63;-0.0628;201.44;-0.0936
2021;Julio;12;308.19;-0.068;201.17;-0.1027
2021;Julio;13;309.05;-0.0689;200.63;-0.1056
2021;Julio;14;310.48;-0.0691;200.83;-0.0995
2021;Julio;15;312.52;-0.0704;202.56;-0.0951
2021;Julio;16;314.29;-0.0661;204;-0.0924
2021;Julio;19;313.48;-0.0663;205.46;-0.09
2021;Julio;20;312.49;-0.0713;204.54;-0.1024
2021;Julio;21;313.22;-0.072;203.09;-0.1055
2021;Julio;22;316.23;-0.0682;203.83;-0.1011
2021;Julio;23;315.8;-0.069;205.83;-0.0957
2021;Julio;26;316.6;-0.0678;205.55;-0.0996
2021;Julio;27;316.59;-0.0699;206.31;-0.1017
2021;Julio;30;299.76;-0.1184;205.17;-0.1021
2021;Agosto;2;302.96;-0.1091;191.6;-0.1631
2021;Agosto;3;306.3;-0.0978;191.26;-0.1626
2021;Agosto;4;305.4;-0.1008;195.23;-0.1367
2021;Agosto;5;304.99;-0.0947;194.38;-0.1394
2021;Agosto;6;299.56;-0.1012;194.18;-0.1545
2021;Agosto;9;296.09;-0.1129;190.09;-0.1491
2021;Agosto;10;297.26;-0.1146;188.82;-0.1444
2021;Agosto;11;297.03;-0.1146;188.35;-0.1407
2021;Agosto;12;295.25;-0.1206;188.94;-0.1418
2021;Agosto;13;298.27;-0.112;187.6;-0.1488
2021;Agosto;16;296.35;-0.118;189.21;-0.1382
2021;Agosto;17;294.61;-0.1207;189.28;-0.1393
2021;Agosto;18;294.88;-0.1211;199.99;-0.0947
2021;Agosto;19;292.59;-0.1256;187.15;-0.1451
2021;Agosto;20;291.25;-0.1285;191.19;-0.1305
2021;Agosto;23;291.75;-0.1268;190.65;-0.13
2021;Agosto;24;295.63;-0.1137;192.79;-0.1199
2021;Agosto;25;294.09;-0.1211;194.55;-0.1129
2021;Agosto;26;294.46;-0.1241;193.85;-0.1143
2021;Agosto;27;301.18;-0.1066;194.08;-0.1164
2021;Agosto;31;303.5;-0.1045;204.78;-0.076
2021;Setiembre;1;300.47;-0.1122;199.05;-0.1098
2021;Setiembre;2;299.27;-0.1115;199.91;-0.1001
2021;Setiembre;3;299.31;-0.1083;199.54;-0.0955
2021;Setiembre;6;299.26;-0.1083;200.92;-0.0852
2021;Setiembre;7;299.22;-0.1062;199.7;-0.0897
2021;Setiembre;8;297.76;-0.1093;201.75;-0.0762
2021;Setiembre;9;296.88;-0.1205;200.85;-0.0844
2021;Setiembre;10;296.05;-0.1236;200.18;-0.0982
2021;Setiembre;13;296;-0.1163;200.49;-0.0985
2021;Setiembre;14;296.78;-0.1173;199.96;-0.0918
2021;Setiembre;15;295.92;-0.1221;199.27;-0.0978
2021;Setiembre;16;295.63;-0.1205;198.97;-0.1031
2021;Setiembre;17;297.09;-0.1167;200.08;-0.0944
2021;Setiembre;20;298.73;-0.1131;202.75;-0.0835
2021;Setiembre;21;300.61;-0.1046;203.57;-0.0795
2021;Setiembre;22;299.25;-0.1065;201.88;-0.0832
2021;Setiembre;23;300.08;-0.099;202.62;-0.0803
2021;Setiembre;24;299.48;-0.1021;202.2;-0.0752
2021;Setiembre;27;297.91;-0.1083;201.89;-0.08
2021;Setiembre;28;297.38;-0.1142;200.03;-0.0884
2021;Setiembre;29;297.83;-0.1107;200.24;-0.0909
2021;Setiembre;30;297.13;-0.1115;199.67;-0.0921
2021;Octubre;1;298.56;-0.1068;199.99;-0.0934
2021;Octubre;4;299.93;-0.1033;201.72;-0.0851
2021;Octubre;5;300.7;-0.1035;201.73;-0.0866
2021;Octubre;6;302.92;-0.0978;203.45;-0.0807
2021;Octubre;7;307.62;-0.087;207.76;-0.0618
2021;Octubre;11;306.09;-0.0957;207.64;-0.0719
2021;Octubre;12;308.85;-0.0936;208.72;-0.0736
2021;Octubre;13;311.56;-0.0827;211.5;-0.0427
2021;Octubre;14;312.51;-0.0781;212.43;-0.0373
2021;Octubre;15;310.42;-0.08;208.23;-0.0411
2021;Octubre;18;309.03;-0.0825;207.15;-0.0443
2021;Octubre;19;308.39;-0.0858;206.01;-0.0492
2021;Octubre;20;308.43;-0.0844;205.84;-0.0488
2021;Octubre;21;308.05;-0.0837;205.66;-0.0477
2021;Octubre;22;308.39;-0.0772;206.57;-0.0357
2021;Octubre;25;308.69;-0.0761;206.81;-0.0344
2021;Octubre;26;308.29;-0.0824;206.37;-0.0414
2021;Octubre;27;307.32;-0.087;206.56;-0.042
2021;Octubre;28;308.77;-0.0868;207.22;-0.0441
2021;Octubre;29;310.36;-0.0791;208.81;-0.0325
2021;Noviembre;2;308.84;-0.0856;207.72;-0.0395
2021;Noviembre;3;309.12;-0.0836;207.99;-0.0423
2021;Noviembre;4;310.56;-0.081;209.02;-0.0433
2021;Noviembre;5;312.22;-0.0836;210.69;-0.0369
2021;Noviembre;8;313.74;-0.0819;212.5;-0.037
2021;Noviembre;9;312.22;-0.0916;210.85;-0.0544
2021;Noviembre;10;310.86;-0.0983;209.85;-0.0588
2021;Noviembre;11;310.26;-0.097;208.21;-0.0662
2021;Noviembre;12;311.44;-0.0815;209.4;-0.0609
2021;Noviembre;15;312.5;-0.0823;212.21;-0.0483
2021;Noviembre;16;312.13;-0.0811;211.37;-0.0521
2021;Noviembre;17;311.94;-0.076;211.31;-0.0524
2021;Noviembre;18;312.45;-0.0695;211.93;-0.0291
2021;Noviembre;19;312.22;-0.0828;213.15;-0.0226
2021;Noviembre;22;311.37;-0.0859;212.8;-0.0236
2021;Noviembre;23;310.92;-0.0865;211.91;-0.0304
2021;Noviembre;24;310.07;-0.0917;210.88;-0.0395
2021;Noviembre;25;310.41;-0.0936;211.19;-0.0462
2021;Noviembre;26;310.61;-0.0972;211.39;-0.0472
2021;Noviembre;29;310.78;-0.0978;211.45;-0.047
2021;Noviembre;30;310.25;-0.1035;210.65;-0.0564
2021;Diciembre;1;309.74;-0.104;209.59;-0.0629
2021;Diciembre;2;309.22;-0.106;208.98;-0.0632
2021;Diciembre;3;309.07;-0.1046;208.73;-0.065
2021;Diciembre;6;309.1;-0.1055;209.09;-0.0666
2021;Diciembre;7;310.22;-0.104;210.36;-0.0635
2021;Diciembre;9;310.46;-0.105;210.86;-0.0694
2021;Diciembre;10;310.91;-0.1073;211.31;-0.0656
2021;Diciembre;13;311.98;-0.1054;212.71;-0.0578
2021;Diciembre;14;311.98;-0.1065;212.48;-0.0605
2021;Diciembre;15;311.84;-0.1093;212.36;-0.0684
2021;Diciembre;16;311.98;-0.1107;212.48;-0.0698
2021;Diciembre;17;311.53;-0.1161;212.01;-0.0726
2021;Diciembre;20;310.92;-0.1221;211.73;-0.082
2021;Diciembre;21;310.42;-0.1284;210.85;-0.0838
2021;Diciembre;22;310.71;-0.1276;211.08;-0.0827
2021;Diciembre;23;311.56;-0.1238;211.5;-0.077
2021;Diciembre;24;311.99;-0.1217;211.64;-0.0717
2021;Diciembre;27;313.33;-0.116;213.42;-0.0639
2021;Diciembre;28;313.96;-0.1183;213.46;-0.0698
2021;Diciembre;29;312.99;-0.1187;212.48;-0.0755
2021;Diciembre;30;313.36;-0.1167;212.6;-0.0675
2021;Diciembre;31;313.3;-0.1158;211.88;-0.0703
2022;Enero;3;313.04;-0.1167;211.24;-0.0731
2022;Enero;4;311.33;-0.1237;210.45;-0.0773
2022;Enero;5;310.47;-0.1252;209.52;-0.0824
2022;Enero;6;309.81;-0.1207;209.05;-0.0839
2022;Enero;7;309.46;-0.1185;209.49;-0.0737
2022;Enero;10;309.31;-0.1195;210.64;-0.0661
2022;Enero;11;310.03;-0.112;210.7;-0.0737
2022;Enero;12;310.8;-0.1129;211.15;-0.0664
2022;Enero;13;310.03;-0.1194;210.55;-0.074
2022;Enero;14;309.11;-0.1236;209.73;-0.084
2022;Enero;17;309.05;-0.1219;210.8;-0.0809
2022;Enero;18;308.96;-0.1204;210.58;-0.0786
2022;Enero;19;309.01;-0.119;210.69;-0.0767
2022;Enero;20;309.94;-0.1168;211.48;-0.0701
2022;Enero;21;311.49;-0.1126;213.16;-0.0638
2022;Enero;24;311.52;-0.1083;214.21;-0.0603
2022;Enero;25;311.01;-0.1102;213;-0.0552
2022;Enero;26;311.42;-0.108;213.49;-0.0538
2022;Enero;27;311.32;-0.1003;213.51;-0.052
2022;Enero;28;311.14;-0.1075;213.43;-0.0407
2022;Enero;31;311.18;-0.1121;214.7;-0.0452
2022;Febrero;1;311.03;-0.1139;212.98;-0.0567
2022;Febrero;2;312;-0.1077;211.53;-0.0574
2022;Febrero;3;312.03;-0.1054;211.43;-0.0547
2022;Febrero;4;311.19;-0.1071;210.46;-0.0579
2022;Febrero;7;311.42;-0.1062;210.57;-0.0565
2022;Febrero;8;311.49;-0.1089;210.3;-0.0571
2022;Febrero;9;311.91;-0.1074;210.36;-0.066
2022;Febrero;10;311.48;-0.1106;210.14;-0.0622
2022;Febrero;11;311.14;-0.1101;209.88;-0.0656
2022;Febrero;14;311.84;-0.1072;210.55;-0.0594
2022;Febrero;15;311.4;-0.1073;208.94;-0.0661
2022;Febrero;16;312.16;-0.1004;209.78;-0.0601
2022;Febrero;17;313.4;-0.0945;210.58;-0.0465
2022;Febrero;18;313.55;-0.0927;210.85;-0.0428
2022;Febrero;21;313.02;-0.0889;210.41;-0.0449
2022;Febrero;22;313.65;-0.0785;210.91;-0.0355
2022;Febrero;23;313.97;-0.0811;210.99;-0.0306
2022;Febrero;24;313.02;-0.0812;210.14;-0.0358
2022;Febrero;25;312.93;-0.0774;210.28;-0.0319
2022;Febrero;28;311.23;-0.0818;208.53;-0.0354
2022;Marzo;1;309.8;-0.0867;207.52;-0.0411
2022;Marzo;2;309.64;-0.0787;208.09;-0.0431
2022;Marzo;3;308.16;-0.0727;207.22;-0.034
2022;Marzo;4;306.46;-0.07;205.76;-0.0286
2022;Marzo;7;303.25;-0.0695;203.85;-0.0247
2022;Marzo;8;302.46;-0.0755;203.03;-0.0138
2022;Marzo;9;302.8;-0.0759;203.45;-0.0151
2022;Marzo;10;301.6;-0.0879;202.51;-0.0254
2022;Marzo;11;302.36;-0.0901;203.49;-0.0295
2022;Marzo;14;301.22;-0.0902;202.7;-0.0406
2022;Marzo;15;301.73;-0.0877;202.82;-0.0322
2022;Marzo;16;303.22;-0.0827;203.97;-0.0242
2022;Marzo;17;303.82;-0.0777;204;-0.0233
2022;Marzo;18;304.84;-0.0777;204.86;-0.0139
2022;Marzo;21;303.85;-0.086;204.18;-0.0309
2022;Marzo;22;303.07;-0.0887;203.38;-0.0408
2022;Marzo;23;303.41;-0.0894;204.1;-0.0369
2022;Marzo;24;302.25;-0.0888;203.3;-0.0426
2022;Marzo;25;298.82;-0.0963;201.09;-0.0482
2022;Marzo;28;299.29;-0.0944;201.91;-0.0395
2022;Marzo;29;302.6;-0.0792;204.6;-0.0273
2022;Marzo;30;303.76;-0.0633;205.31;-0.016
2022;Marzo;31;304.86;-0.0624;206.42;0.0055
2022;Abril;1;302.51;-0.0806;204.79;-0.0024
2022;Abril;4;300.91;-0.0914;206.76;0.0072
2022;Abril;5;299.67;-0.0942;203.86;-0.0114
2022;Abril;6;298.29;-0.0993;202.94;-0.0328
2022;Abril;7;298.07;-0.0933;202.26;-0.0461
2022;Abril;8;297.73;-0.0981;202.18;-0.0451
2022;Abril;11;295.59;-0.1038;201.92;-0.0471
2022;Abril;12;293.67;-0.1049;198.53;-0.0588
2022;Abril;13;291.51;-0.1125;197.08;-0.0785
2022;Abril;18;291.36;-0.1113;201.61;-0.0358
2022;Abril;19;289.44;-0.1089;194.49;-0.0707
2022;Abril;20;288.35;-0.1151;194.12;-0.0655
2022;Abril;21;286.78;-0.1145;193.05;-0.07
2022;Abril;22;285.48;-0.1004;192.39;-0.0659
2022;Abril;25;282.12;-0.1162;190.79;-0.0505
2022;Abril;26;278.66;-0.1116;187.32;-0.0797
2022;Abril;27;282.74;-0.1;191.09;-0.0557
2022;Abril;28;285.22;-0.1002;192.72;-0.0412
2022;Abril;29;283.34;-0.1134;191.03;-0.0601
2022;Mayo;2;282.1;-0.1134;190.13;-0.0761
2022;Mayo;3;283.42;-0.1007;190.35;-0.0677
2022;Mayo;4;283.49;-0.1041;191.02;-0.0443
2022;Mayo;5;281.19;-0.1131;189.49;-0.0583
2022;Mayo;6;276.91;-0.136;186.41;-0.0726
2022;Mayo;9;275.79;-0.1472;185.97;-0.0905
2022;Mayo;10;278.21;-0.1457;187.22;-0.089
2022;Mayo;11;280.62;-0.1451;189.41;-0.0883
2022;Mayo;12;282.41;-0.1349;190.78;-0.0808
2022;Mayo;13;283.27;-0.1373;191.06;-0.0742
2022;Mayo;16;285.48;-0.1345;194.34;-0.0687
2022;Mayo;17;284.46;-0.1311;192.2;-0.0852
2022;Mayo;18;284.42;-0.1263;192.11;-0.0761
2022;Mayo;19;285.41;-0.1211;193.11;-0.0649
2022;Mayo;20;286.83;-0.1211;194.2;-0.0553
2022;Mayo;23;287.21;-0.1224;195.59;-0.053
2022;Mayo;24;288.75;-0.1149;195.94;-0.0525
2022;Mayo;25;290.65;-0.1066;197.34;-0.0398
2022;Mayo;26;293.51;-0.091;199.71;-0.0261
2022;Mayo;27;293.79;-0.0891;200.35;-0.0125
2022;Mayo;30;293.55;-0.1042;201.26;-0.008
2022;Mayo;31;291.73;-0.1147;198.81;-0.0361
2022;Junio;1;291.96;-0.1101;198.63;-0.0433
2022;Junio;2;291.23;-0.108;197.88;-0.0407
2022;Junio;3;289.39;-0.1108;195.89;-0.0485
2022;Junio;6;288.08;-0.1291;194.96;-0.049
2022;Junio;7;290.05;-0.0986;200.33;-0.0469
2022;Junio;8;289.22;-0.114;199.7;-0.0195
2022;Junio;9;288.36;-0.1077;198.99;-0.0476
2022;Junio;10;287.24;-0.1099;198.92;-0.0395
2022;Junio;13;285.03;-0.1188;196.59;-0.0431
2022;Junio;14;284.29;-0.1123;195.48;-0.0586
2022;Junio;15;284.64;-0.1027;196.11;-0.0444
2022;Junio;16;285.95;-0.0985;197.06;-0.0624
2022;Junio;17;288.58;-0.0916;199.23;-0.05
2022;Junio;20;289.45;-0.0818;200.09;-0.0138
2022;Junio;21;288.81;-0.0671;199.19;-0.0089
2022;Junio;22;288.62;-0.0717;198.67;0.007
2022;Junio;23;289.93;-0.0689;200.18;0.01
2022;Junio;24;289.12;-0.0717;199.73;0.0043
2022;Junio;27;288.8;-0.0785;199.79;0.0057
2022;Junio;28;289.01;-0.0934;200.04;0
2022;Junio;30;289.37;-0.1002;200.34;-0.018
2022;Julio;1;289.58;-0.0923;200.53;-0.0249
2022;Julio;4;289.48;-0.0866;200.19;-0.0162
2022;Julio;5;290.16;-0.0766;200.89;-0.0092
2022;Julio;6;289.23;-0.0819;200.69;-0.0031
2022;Julio;7;288.32;-0.0724;200.02;-0.0401
2022;Julio;8;286;-0.0779;197.99;-0.005
2022;Julio;11;284.46;-0.0813;198.18;-0.0162
2022;Julio;12;282.06;-0.0848;195.55;-0.0279
2022;Julio;13;280.91;-0.0911;200.86;0.0011
2022;Julio;14;280.84;-0.0955;200.53;-0.0015
2022;Julio;15;280.99;-0.1009;200.63;-0.0095
2022;Julio;18;279.5;-0.1107;200.13;-0.019
2022;Julio;19;278.64;-0.1111;198.16;-0.0356
2022;Julio;20;278.5;-0.1088;198.37;-0.0302
2022;Julio;21;279.44;-0.1079;197.82;-0.0259
2022;Julio;22;281.65;-0.1093;201.32;-0.0123
2022;Julio;25;283.42;-0.1025;204.83;-0.0048
2022;Julio;26;284.77;-0.1005;204.63;-0.0045
2022;Julio;27;284.05;-0.1028;204.29;-0.0098
2022;Agosto;1;286.83;-0.0431;208.49;0.0162
2022;Agosto;2;288.16;-0.0488;205.21;0.0711
2022;Agosto;3;287.57;-0.0611;204.7;0.0703
2022;Agosto;4;288.92;-0.054;206.08;0.0556
2022;Agosto;5;288.58;-0.0538;205.57;0.0576
